Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Groundout,False,1,TOP,2,0,1,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Groundout,False,1,TOP,3,0,2,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Flyout,False,1,BOTTOM,4,0,0,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Strikeout,False,1,BOTTOM,5,0,1,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Lineout,False,1,BOTTOM,6,0,2,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Single,False,2,TOP,7,0,0,,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Single,False,2,TOP,8,0,0,Rowdy Tellez,,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Double,False,2,TOP,9,0,0,Brian Anderson,Rowdy Tellez,,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
Pop Out,False,2,TOP,10,-1,0,,Luke Voit,Brian Anderson,Chris Flexen,Corbin Burnes,Julio Rodriguez,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,Cooper Hummel,Kolten Wong,J.P. Crawford,Christian Yelich,Willy Adames,William Contreras,Rowdy Tellez,Brian Anderson,Luke Voit,Garrett Mitchell,Owen Miller,Joey Wiemer,Cooper Hummel,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,Jarred Kelenic,Julio Rodriguez,Teoscar Hernandez,Luke Voit,William Contreras,Rowdy Tellez,Owen Miller,Brian Anderson,Willy Adames,Christian Yelich,Garrett Mitchell,Joey Wiemer
