Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Double,False,1,TOP,1,0,0,,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Single,False,1,TOP,2,0,0,,Josh Rojas,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Grounded Into DP,False,1,TOP,3,-1,0,Ketel Marte,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Groundout,False,1,TOP,4,-1,2,,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Hit By Pitch,False,1,BOTTOM,5,-1,0,,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Grounded Into DP,False,1,BOTTOM,6,-1,0,Brendan Donovan,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Strikeout,False,1,BOTTOM,7,-1,2,,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Lineout,False,2,TOP,8,-1,0,,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Walk,False,2,TOP,9,-1,1,,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
Grounded Into DP,False,2,TOP,10,-1,1,Pavin Smith,,,Jack Flaherty,Merrill Kelly,Brendan Donovan,Alec Burleson,Willson Contreras,Nolan Arenado,Nolan Gorman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Tommy Edman,Josh Rojas,Ketel Marte,Lourdes Gurriel Jr.,Christian Walker,Corbin Carroll,Pavin Smith,Gabriel Moreno,Alek Thomas,Geraldo Perdomo,Alec Burleson,Willson Contreras,Brendan Donovan,Nolan Gorman,Nolan Arenado,Tommy Edman,Tyler O'Neill,Lars Nootbaar,Jordan Walker,Pavin Smith,Gabriel Moreno,Christian Walker,Ketel Marte,Josh Rojas,Geraldo Perdomo,Lourdes Gurriel Jr.,Alek Thomas,Corbin Carroll
