Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Hit By Pitch,False,1,TOP,2,0,1,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Game Advisory,False,1,TOP,3,0,1,606466.0,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Single,False,1,TOP,3,0,1,606466.0,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Single,False,1,TOP,4,0,1,666971.0,606466.0,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Grounded Into DP,False,1,TOP,5,-1,1,572233.0,666971.0,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Strikeout,False,1,BOTTOM,6,-1,0,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Strikeout,False,1,BOTTOM,7,-1,1,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Double,False,1,BOTTOM,8,-1,2,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Strikeout,False,1,BOTTOM,9,-1,2,,669257.0,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Double,False,2,TOP,10,-1,0,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Flyout,False,2,TOP,11,-1,0,,605113.0,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Sac Fly,False,2,TOP,12,-1,1,,,605113.0,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
Groundout,False,2,TOP,13,-2,2,,,,628711,668678,605141,518692,669257,571970,502110,444482,678246,681546,500743,641786,606466,666971,572233,446334,605113,682998,672515,664983,502110,669257,518692,678246,571970,500743,444482,681546,605141,641786,672515,572233,606466,446334,605113,666971,682998,664983
