Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Strikeout,False,1,TOP,2,0,1,,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Single,False,1,TOP,3,0,2,,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Single,False,1,TOP,4,0,2,J.T. Realmuto,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Home Run,False,1,BOTTOM,5,0,0,,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Groundout,False,1,BOTTOM,6,1,0,,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Single,False,1,BOTTOM,7,1,1,,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Single,False,1,BOTTOM,8,1,1,Nathaniel Lowe,,,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Strikeout,False,1,BOTTOM,9,1,1,Adolis Garcia,,Nathaniel Lowe,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
Single,False,1,BOTTOM,10,1,2,Adolis Garcia,,Nathaniel Lowe,Nathan Eovaldi,Zack Wheeler,Marcus Semien,Corey Seager,Nathaniel Lowe,Adolis Garcia,Josh Jung,Robbie Grossman,Mitch Garver,Brad Miller,Josh Smith,Trea Turner,Kyle Schwarber,J.T. Realmuto,Darick Hall,Nick Castellanos,Bryson Stott,Alec Bohm,Jake Cave,Brandon Marsh,Brad Miller,Mitch Garver,Nathaniel Lowe,Marcus Semien,Josh Jung,Corey Seager,Josh Smith,Adolis Garcia,Robbie Grossman,Nick Castellanos,J.T. Realmuto,Darick Hall,Bryson Stott,Alec Bohm,Trea Turner,Kyle Schwarber,Brandon Marsh,Jake Cave
