Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Double,False,1,TOP,2,0,1,,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Single,False,1,TOP,3,0,1,,Kris Bryant,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Wild Pitch,False,1,TOP,4,0,1,Charlie Blackmon,,Kris Bryant,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Single,False,1,TOP,4,0,1,,Charlie Blackmon,Kris Bryant,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Strikeout,False,1,TOP,5,-1,1,C.J. Cron,,Charlie Blackmon,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Groundout,False,1,TOP,6,-1,2,C.J. Cron,,Charlie Blackmon,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Double,False,1,BOTTOM,7,-1,0,,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Groundout,False,1,BOTTOM,8,-1,0,,Trent Grisham,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Sac Fly,False,1,BOTTOM,9,-1,1,,,Trent Grisham,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Double,False,1,BOTTOM,10,0,2,,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Balk,False,1,BOTTOM,11,0,2,,Xander Bogaerts,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Strikeout,False,1,BOTTOM,11,0,2,,,Xander Bogaerts,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Game Advisory,False,2,TOP,12,0,0,,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Walk,False,2,TOP,12,0,0,,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Flyout,False,2,TOP,13,0,0,Elias Diaz,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
Strikeout,False,2,TOP,14,0,1,Elias Diaz,,,Blake Snell,German Marquez,Trent Grisham,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Austin Nola,Ha-Seong Kim,David Dahl,Yonathan Daza,Kris Bryant,Charlie Blackmon,C.J. Cron,Elehuris Montero,Ryan McMahon,Elias Diaz,Harold Castro,Ezequiel Tovar,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,David Dahl,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Harold Castro,Yonathan Daza,Kris Bryant
