Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Flyout,False,1,TOP,2,0,1,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Flyout,False,1,TOP,3,0,2,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Groundout,False,1,BOTTOM,4,0,0,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Strikeout,False,1,BOTTOM,5,0,1,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Walk,False,1,BOTTOM,6,0,2,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Single,False,1,BOTTOM,7,0,2,669257.0,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Strikeout,False,1,BOTTOM,8,0,2,571970.0,669257.0,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Strikeout,False,2,TOP,9,0,0,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Double,False,2,TOP,10,0,1,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Groundout,False,2,TOP,11,0,1,,682998.0,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Flyout,False,2,TOP,12,0,2,,682998.0,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Single,False,2,BOTTOM,13,0,0,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Caught Stealing 2B,True,2,BOTTOM,14,0,0,444482.0,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Double,False,2,BOTTOM,14,0,1,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Strikeout,False,2,BOTTOM,15,0,1,,678246.0,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Strikeout,False,2,BOTTOM,16,0,2,,678246.0,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Groundout,False,3,TOP,17,0,0,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Walk,False,3,TOP,18,0,1,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Lineout,False,3,TOP,19,0,1,672695.0,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Groundout,False,3,TOP,20,0,2,672695.0,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Walk,False,3,BOTTOM,21,0,0,,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Flyout,False,3,BOTTOM,22,0,0,605141.0,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
Lineout,False,3,BOTTOM,23,0,1,605141.0,,,669160,518876,605141,518692,669257,571970,502110,444482,678246,681546,500743,668942,606466,666971,572233,682998,672515,664983,677950,672695,502110,669257,518692,678246,571970,500743,444482,681546,605141,666971,672515,572233,606466,668942.0,672695.0,682998,677950.0,664983
