Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Home Run,False,1,TOP,1,0,0,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Pop Out,False,1,TOP,2,-1,0,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Lineout,False,1,TOP,3,-1,1,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Flyout,False,1,TOP,4,-1,2,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Flyout,False,1,BOTTOM,5,-1,0,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Groundout,False,1,BOTTOM,6,-1,1,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Single,False,1,BOTTOM,7,-1,2,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Groundout,False,1,BOTTOM,8,-1,2,643265.0,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Walk,False,2,TOP,9,-1,0,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Single,False,2,TOP,10,-1,0,669304.0,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Home Run,False,2,TOP,11,-1,0,624503.0,,669304.0,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Game Advisory,False,2,TOP,12,-4,0,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Pitching Substitution,True,2,TOP,12,-4,0,,,,456501,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Flyout,False,2,TOP,12,-4,0,,,,689167,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Flyout,False,2,TOP,13,-4,1,,,,689167,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Flyout,False,2,TOP,14,-4,2,,,,689167,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Single,False,2,BOTTOM,15,-4,0,,,,689167,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Grounded Into DP,False,2,BOTTOM,16,-4,0,541645.0,,,689167,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
Strikeout,False,2,BOTTOM,17,-4,2,,,,689167,641816,650333,624585,643265,665862,541645,516416,650559,607732,542932,596146,621043,621439,663616,669304,624503,608336,543877,572191,624585,607732,643265,650333,516416,542932,650559,665862,541645,621439.0,543877,608336,624503,669304,621043,663616.0,572191,596146.0
