Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Pop Out,False,1,TOP,1,0,0,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Flyout,False,1,TOP,2,0,1,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Flyout,False,1,TOP,3,0,2,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Strikeout,False,1,BOTTOM,4,0,0,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Flyout,False,1,BOTTOM,5,0,1,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Walk,False,1,BOTTOM,6,0,2,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Pop Out,False,1,BOTTOM,7,0,2,Will Smith,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Walk,False,2,TOP,8,0,0,,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Pop Out,False,2,TOP,9,0,0,Michael Conforto,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
Flyout,False,2,TOP,10,0,1,Michael Conforto,,,Emmet Sheehan,John Brebbia,Mookie Betts,Freddie Freeman,Will Smith,J.D. Martinez,David Peralta,Miguel Vargas,Chris Taylor,Jonny DeLuca,Miguel Rojas,LaMonte Wade Jr.,Joc Pederson,Thairo Estrada,Michael Conforto,Wilmer Flores,Patrick Bailey,Mike Yastrzemski,Luis Matos,Brandon Crawford,J.D. Martinez,Will Smith,Freddie Freeman,Miguel Vargas,Chris Taylor,Miguel Rojas,David Peralta,Jonny DeLuca,Mookie Betts,Joc Pederson,Patrick Bailey,LaMonte Wade Jr.,Thairo Estrada,Wilmer Flores,Brandon Crawford,Michael Conforto,Luis Matos,Mike Yastrzemski
