Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Field Error,False,1,TOP,1,0,0,,,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Double,False,1,TOP,2,0,0,Mauricio Dubon,,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Hit By Pitch,False,1,TOP,3,-1,0,,Alex Bregman,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Strikeout,False,1,TOP,4,-1,0,Yordan Alvarez,Alex Bregman,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Lineout,False,1,TOP,5,-1,1,Yordan Alvarez,Alex Bregman,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Strikeout,False,1,TOP,6,-1,2,Yordan Alvarez,Alex Bregman,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Double,False,1,BOTTOM,7,-1,0,,,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Strikeout,False,1,BOTTOM,8,-1,0,,Ronald Acuna Jr.,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Double,False,1,BOTTOM,9,-1,1,,Ronald Acuna Jr.,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
Walk,False,1,BOTTOM,10,0,1,,Austin Riley,,Bryce Elder,Hunter Brown,Ronald Acuna Jr.,Matt Olson,Austin Riley,Sean Murphy,Eddie Rosario,Ozzie Albies,Vaughn Grissom,Sam Hilliard,Kevin Pillar,Mauricio Dubon,Alex Bregman,Yordan Alvarez,Jose Abreu,Kyle Tucker,Jeremy Pena,Corey Julks,Yainer Diaz,Jake Meyers,Eddie Rosario,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Vaughn Grissom,Kevin Pillar,Sam Hilliard,Ronald Acuna Jr.,Yordan Alvarez,Yainer Diaz,Jose Abreu,Mauricio Dubon,Alex Bregman,Jeremy Pena,Corey Julks,Jake Meyers,Kyle Tucker
