Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Pop Out,False,1,TOP,1,0,0,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Flyout,False,1,TOP,2,0,1,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Flyout,False,1,TOP,3,0,2,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Home Run,False,1,BOTTOM,4,0,0,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Home Run,False,1,BOTTOM,5,1,0,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Single,False,1,BOTTOM,6,2,0,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Grounded Into DP,False,1,BOTTOM,7,2,0,502671.0,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Single,False,1,BOTTOM,8,2,2,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Home Run,False,1,BOTTOM,9,2,2,575929.0,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
Lineout,False,1,BOTTOM,10,4,2,,,,656756,605135,680977,676475,502671,571448,575929,669357,691023,666185,669242,543807,666182,665489,662139,672386,656305,593160,643376,669289,669357,575929,502671,680977,571448,669242,676475.0,666185,691023,672386,643376,665489,669289,656305,666182,593160,662139,543807
