Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Double,False,1,TOP,1,0,0,,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Pop Out,False,1,TOP,2,0,0,,George Springer,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Home Run,False,1,TOP,3,0,1,,George Springer,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Strikeout,False,1,TOP,4,-2,1,,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Walk,False,1,TOP,5,-2,2,,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Strikeout,False,1,TOP,6,-2,2,Daulton Varsho,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Single,False,1,BOTTOM,7,-2,0,,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Strikeout,False,1,BOTTOM,8,-2,0,Anthony Volpe,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Flyout,False,1,BOTTOM,9,-2,1,Anthony Volpe,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
Groundout,False,1,BOTTOM,10,-2,2,Anthony Volpe,,,Domingo German,Yusei Kikuchi,Anthony Volpe,Aaron Judge,Anthony Rizzo,Gleyber Torres,DJ LeMahieu,Oswald Peraza,Oswaldo Cabrera,Kyle Higashioka,Isiah Kiner-Falefa,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Daulton Varsho,Brandon Belt,Danny Jansen,Cavan Biggio,Kevin Kiermaier,DJ LeMahieu,Kyle Higashioka,Anthony Rizzo,Gleyber Torres,Oswald Peraza,Anthony Volpe,Oswaldo Cabrera,Isiah Kiner-Falefa,Aaron Judge,Vladimir Guerrero Jr.,Danny Jansen,Brandon Belt,Cavan Biggio,Matt Chapman,Bo Bichette,Daulton Varsho,Kevin Kiermaier,George Springer
