Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Flyout,False,1,TOP,1,0,0,,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Double,False,1,TOP,2,0,1,,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Home Run,False,1,TOP,3,0,1,,Andy Ibanez,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Single,False,1,TOP,4,-2,1,,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Strikeout,False,1,TOP,5,-2,1,Eric Haase,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Stolen Base 2B,True,1,TOP,6,-2,2,Eric Haase,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Lineout,False,1,TOP,6,-2,2,,Eric Haase,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Flyout,False,1,BOTTOM,7,-2,0,,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Flyout,False,1,BOTTOM,8,-2,1,,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
Strikeout,False,1,BOTTOM,9,-2,2,,,,Jordan Montgomery,Matthew Boyd,Tommy Edman,Paul Goldschmidt,Willson Contreras,Nolan Arenado,Dylan Carlson,Juan Yepez,Paul DeJong,Lars Nootbaar,Andrew Knizner,Matt Vierling,Andy Ibanez,Javier Baez,Eric Haase,Spencer Torkelson,Jonathan Schoop,Miguel Cabrera,Zack Short,Jake Rogers,Willson Contreras,Andrew Knizner,Paul Goldschmidt,Tommy Edman,Nolan Arenado,Paul DeJong,Juan Yepez,Dylan Carlson,Lars Nootbaar,Miguel Cabrera,Jake Rogers,Spencer Torkelson,Jonathan Schoop,Zack Short,Javier Baez,Eric Haase,Matt Vierling,Andy Ibanez
