Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Single,False,1,TOP,1,0,0,,,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Stolen Base 2B,True,1,TOP,2,0,0,Ronald Acuna Jr.,,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Strikeout,False,1,TOP,2,0,0,,Ronald Acuna Jr.,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Walk,False,1,TOP,3,0,1,,Ronald Acuna Jr.,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Flyout,False,1,TOP,4,0,1,Austin Riley,Ronald Acuna Jr.,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Strikeout,False,1,TOP,5,0,2,Austin Riley,,Ronald Acuna Jr.,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Single,False,1,BOTTOM,6,0,0,,,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Grounded Into DP,False,1,BOTTOM,7,0,0,Lane Thomas,,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Groundout,False,1,BOTTOM,8,0,2,,,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
Groundout,False,2,TOP,9,0,0,,,,Patrick Corbin,Max Fried,Lane Thomas,Joey Meneses,Jeimer Candelario,Dominic Smith,Keibert Ruiz,Alex Call,Luis Garcia Jr.,Victor Robles,CJ Abrams,Ronald Acuna Jr.,Matt Olson,Austin Riley,Ozzie Albies,Sean Murphy,Marcell Ozuna,Michael Harris II,Travis d'Arnaud,Orlando Arcia,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Alex Call,Victor Robles,Lane Thomas,Travis d'Arnaud,Sean Murphy,Matt Olson,Ozzie Albies,Austin Riley,Orlando Arcia,Marcell Ozuna,Michael Harris II,Ronald Acuna Jr.
