Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Groundout,False,1,TOP,2,0,1,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Strikeout,False,1,TOP,3,0,2,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Single,False,1,BOTTOM,4,0,0,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Grounded Into DP,False,1,BOTTOM,5,0,0,Luis Arraez,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Strikeout,False,1,BOTTOM,6,0,2,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Groundout,False,2,TOP,7,0,0,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Flyout,False,2,TOP,8,0,1,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Groundout,False,2,TOP,9,0,2,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
Groundout,False,2,BOTTOM,10,0,0,,,,Sandy Alcantara,Max Scherzer,Luis Arraez,Jean Segura,Garrett Cooper,Jazz Chisholm Jr.,Jorge Soler,Avisail Garcia,Bryan De La Cruz,Jacob Stallings,Joey Wendle,Brandon Nimmo,Starling Marte,Francisco Lindor,Pete Alonso,Jeff McNeil,Mark Canha,Daniel Vogelbach,Eduardo Escobar,Omar Narvaez,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Joey Wendle,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Daniel Vogelbach,Omar Narvaez,Pete Alonso,Jeff McNeil,Eduardo Escobar,Francisco Lindor,Mark Canha,Brandon Nimmo,Starling Marte
