Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Single,False,1,TOP,1,0,0,,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Lineout,False,1,TOP,2,0,0,Brandon Nimmo,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Pop Out,False,1,TOP,3,0,1,Brandon Nimmo,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Strikeout,False,1,TOP,4,0,2,Brandon Nimmo,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Flyout,False,1,BOTTOM,5,0,0,,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Double,False,1,BOTTOM,6,0,1,,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Walk,False,1,BOTTOM,7,0,1,,Wilmer Flores,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Grounded Into DP,False,1,BOTTOM,8,0,1,Darin Ruf,Wilmer Flores,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Single,False,2,TOP,9,0,0,,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
Forceout,False,2,TOP,10,0,0,Daniel Vogelbach,,,Anthony DeSclafani,Joey Lucchesi,Thairo Estrada,Wilmer Flores,Darin Ruf,J.D. Davis,David Villar,Mike Yastrzemski,Joey Bart,Heliot Ramos,Brett Wisely,Brandon Nimmo,Francisco Lindor,Jeff McNeil,Pete Alonso,Daniel Vogelbach,Mark Canha,Brett Baty,Francisco Alvarez,Luis Guillorme,Darin Ruf,Joey Bart,Wilmer Flores,David Villar,J.D. Davis,Thairo Estrada,Heliot Ramos,Brett Wisely,Mike Yastrzemski,Daniel Vogelbach,Francisco Alvarez,Pete Alonso,Luis Guillorme,Brett Baty,Francisco Lindor,Mark Canha,Brandon Nimmo,Jeff McNeil
