Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Pop Out,False,1,TOP,1,0,0,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Walk,False,1,TOP,2,0,1,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Grounded Into DP,False,1,TOP,3,0,1,Adley Rutschman,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Strikeout,False,1,BOTTOM,4,0,0,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Flyout,False,1,BOTTOM,5,0,1,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Flyout,False,1,BOTTOM,6,0,2,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Strikeout,False,2,TOP,7,0,0,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Walk,False,2,TOP,8,0,1,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Strikeout,False,2,TOP,9,0,1,Gunnar Henderson,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Pickoff 1B,False,2,TOP,10,0,2,Gunnar Henderson,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Groundout,False,2,BOTTOM,11,0,0,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Home Run,False,2,BOTTOM,12,0,1,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Strikeout,False,2,BOTTOM,13,1,1,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Flyout,False,2,BOTTOM,14,1,2,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
Lineout,False,3,TOP,15,1,0,,,,Mike Clevinger,Tyler Wells,Andrew Benintendi,Luis Robert Jr.,Andrew Vaughn,Eloy Jimenez,Jake Burger,Yasmani Grandal,Lenyn Sosa,Oscar Colas,Elvis Andrus,Cedric Mullins,Adley Rutschman,Ryan Mountcastle,Anthony Santander,Gunnar Henderson,Austin Hays,Adam Frazier,Ramon Urias,Terrin Vavra,Eloy Jimenez,Yasmani Grandal,Andrew Vaughn,Lenyn Sosa,Jake Burger,Elvis Andrus,Andrew Benintendi,Luis Robert Jr.,Oscar Colas,Anthony Santander,Adley Rutschman,Ryan Mountcastle,Adam Frazier,Ramon Urias,Gunnar Henderson,Austin Hays,Cedric Mullins,Terrin Vavra
