Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Double,False,1,TOP,1,0,0,,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Walk,False,1,TOP,2,0,0,,Bryson Stott,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Pop Out,False,1,TOP,3,0,0,Trea Turner,Bryson Stott,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Strikeout,False,1,TOP,4,0,1,Trea Turner,Bryson Stott,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Groundout,False,1,TOP,5,0,2,Trea Turner,Bryson Stott,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Walk,False,1,BOTTOM,6,0,0,,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Forceout,False,1,BOTTOM,7,0,0,Jonathan India,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Strikeout,False,1,BOTTOM,8,0,1,Spencer Steer,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Flyout,False,1,BOTTOM,9,0,2,Spencer Steer,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Walk,False,2,TOP,10,0,0,,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
Grounded Into DP,False,2,TOP,11,0,0,Alec Bohm,,,Graham Ashcraft,Matt Strahm,Jonathan India,Spencer Steer,Stuart Fairchild,Tyler Stephenson,Wil Myers,Nick Senzel,TJ Friedl,Jose Barrero,Curt Casali,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,Alec Bohm,Jake Cave,Edmundo Sosa,Garrett Stubbs,Tyler Stephenson,Curt Casali,Wil Myers,Jonathan India,Spencer Steer,Jose Barrero,TJ Friedl,Nick Senzel,Stuart Fairchild,Kyle Schwarber,Garrett Stubbs,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos
