Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Pop Out,False,1,TOP,1,0,0,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Lineout,False,1,TOP,2,0,1,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Flyout,False,1,TOP,3,0,2,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Flyout,False,1,BOTTOM,4,0,0,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Groundout,False,1,BOTTOM,5,0,1,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Flyout,False,1,BOTTOM,6,0,2,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Lineout,False,2,TOP,7,0,0,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Groundout,False,2,TOP,8,0,1,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Strikeout,False,2,TOP,9,0,2,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Strikeout,False,2,BOTTOM,10,0,0,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Single,False,2,BOTTOM,11,0,1,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Grounded Into DP,False,2,BOTTOM,12,0,1,Jorge Polanco,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
Strikeout,False,3,TOP,13,0,0,,,,Tyler Mahle,Trevor Williams,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Jorge Polanco,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Lane Thomas,Keibert Ruiz,Jeimer Candelario,Joey Meneses,Luis Garcia Jr.,Dominic Smith,Stone Garrett,Victor Robles,CJ Abrams,Byron Buxton,Ryan Jeffers,Joey Gallo,Jorge Polanco,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler,Joey Meneses,Keibert Ruiz,Dominic Smith,Luis Garcia Jr.,Jeimer Candelario,CJ Abrams,Stone Garrett,Victor Robles,Lane Thomas
