Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Flyout,False,1,TOP,2,0,1,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Strikeout,False,1,TOP,3,0,2,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Home Run,False,1,BOTTOM,4,0,0,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Strikeout,False,1,BOTTOM,5,1,0,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Single,False,1,BOTTOM,6,1,1,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Flyout,False,1,BOTTOM,7,1,1,Ty France,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Single,False,1,BOTTOM,8,1,2,Ty France,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Groundout,False,1,BOTTOM,9,1,2,Cal Raleigh,,Ty France,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Walk,False,2,TOP,10,1,0,,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Pop Out,False,2,TOP,11,1,0,Josh Bell,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
Flyout,False,2,TOP,12,1,1,Josh Bell,,,Marco Gonzales,Cal Quantrill,Julio Rodriguez,Kolten Wong,Ty France,Eugenio Suarez,Cal Raleigh,Teoscar Hernandez,Jarred Kelenic,AJ Pollock,J.P. Crawford,Steven Kwan,Amed Rosario,Jose Ramirez,Josh Bell,Oscar Gonzalez,Gabriel Arias,Andres Gimenez,Mike Zunino,Myles Straw,Teoscar Hernandez,Cal Raleigh,Ty France,Kolten Wong,Eugenio Suarez,J.P. Crawford,AJ Pollock,Julio Rodriguez,Jarred Kelenic,Jose Ramirez,Mike Zunino,Josh Bell,Andres Gimenez,Gabriel Arias,Amed Rosario,Steven Kwan,Myles Straw,Oscar Gonzalez
