Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Strikeout,False,1,TOP,2,0,1,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Strikeout,False,1,TOP,3,0,2,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Flyout,False,1,BOTTOM,4,0,0,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Single,False,1,BOTTOM,5,0,1,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Flyout,False,1,BOTTOM,6,0,1,Lourdes Gurriel Jr.,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Single,False,1,BOTTOM,7,0,2,Lourdes Gurriel Jr.,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Flyout,False,1,BOTTOM,8,0,2,Christian Walker,,Lourdes Gurriel Jr.,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Pop Out,False,2,TOP,9,0,0,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
Walk,False,2,TOP,10,0,1,,,,Ryne Nelson,Michael Wacha,Josh Rojas,Lourdes Gurriel Jr.,Corbin Carroll,Christian Walker,Jake McCarthy,Gabriel Moreno,Alek Thomas,Nick Ahmed,Geraldo Perdomo,Fernando Tatis Jr.,Juan Soto,Manny Machado,Xander Bogaerts,Jake Cronenworth,Matt Carpenter,Ha-Seong Kim,Trent Grisham,Austin Nola,Lourdes Gurriel Jr.,Gabriel Moreno,Christian Walker,Geraldo Perdomo,Josh Rojas,Nick Ahmed,Corbin Carroll,Alek Thomas,Jake McCarthy,Matt Carpenter,Austin Nola,Jake Cronenworth,Ha-Seong Kim,Manny Machado,Xander Bogaerts,Juan Soto,Trent Grisham,Fernando Tatis Jr.
