Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Single,False,1,TOP,2,0,1,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Stolen Base 2B,True,1,TOP,3,0,1,Thairo Estrada,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Home Run,False,1,TOP,3,0,1,,Thairo Estrada,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Single,False,1,TOP,4,-2,1,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Lineout,False,1,TOP,5,-2,1,J.D. Davis,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Strikeout,False,1,TOP,6,-2,2,J.D. Davis,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Groundout,False,1,BOTTOM,7,-2,0,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Strikeout,False,1,BOTTOM,8,-2,1,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Flyout,False,1,BOTTOM,9,-2,2,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Strikeout,False,2,TOP,10,-2,0,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Strikeout,False,2,TOP,11,-2,1,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Flyout,False,2,TOP,12,-2,2,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Strikeout,False,2,BOTTOM,13,-2,0,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Groundout,False,2,BOTTOM,14,-2,1,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Walk,False,2,BOTTOM,15,-2,2,,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
Strikeout,False,2,BOTTOM,16,-2,2,Jazz Chisholm Jr.,,,Edward Cabrera,Alex Wood,Jon Berti,Garrett Cooper,Luis Arraez,Jorge Soler,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,Jacob Stallings,Jean Segura,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Wilmer Flores,Brandon Crawford,David Villar,Blake Sabol,Brett Wisely,Jorge Soler,Jacob Stallings,Garrett Cooper,Luis Arraez,Jean Segura,Jon Berti,Bryan De La Cruz,Jazz Chisholm Jr.,Avisail Garcia,David Villar,Blake Sabol,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,LaMonte Wade Jr.,Brett Wisely,Mike Yastrzemski
