Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Flyout,False,1,TOP,1,0,0,,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Single,False,1,TOP,2,0,1,,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Double Play,False,1,TOP,3,0,1,592178.0,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Groundout,False,1,BOTTOM,4,0,0,,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Walk,False,1,BOTTOM,5,0,1,,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Forceout,False,1,BOTTOM,6,0,1,592518.0,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Home Run,False,1,BOTTOM,7,0,2,665742.0,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Walk,False,1,BOTTOM,8,2,2,,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Walk,False,1,BOTTOM,9,2,2,630105.0,,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
Flyout,False,1,BOTTOM,10,2,2,572761.0,630105.0,,608379,570632,663757,592518,665742,593428,630105,572761,669134,596059,621311,602074,592178,453568,543068,641857,660707,519058,553869,678662,572761,669134,630105,596059,592518,593428,665742,663757,621311.0,519058,553869,543068,641857,660707,678662,592178,602074,453568
