Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Strikeout,False,1,TOP,2,0,1,,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Flyout,False,1,TOP,3,0,2,,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Walk,False,1,BOTTOM,4,0,0,,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Single,False,1,BOTTOM,5,0,0,Nick Maton,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Sac Fly,False,1,BOTTOM,6,0,0,Riley Greene,,Nick Maton,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Stolen Base 2B,True,1,BOTTOM,7,1,1,Riley Greene,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Groundout,False,1,BOTTOM,7,1,1,,Riley Greene,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Pop Out,False,1,BOTTOM,8,1,2,,,Riley Greene,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Walk,False,2,TOP,9,1,0,,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Forceout,False,2,TOP,10,1,0,Josh Bell,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Pop Out,False,2,TOP,11,1,1,Oscar Gonzalez,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Strikeout,False,2,TOP,12,1,2,Oscar Gonzalez,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
Groundout,False,2,BOTTOM,13,1,0,,,,Matthew Boyd,Hunter Gaddis,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Akil Baddoo,Spencer Torkelson,Miguel Cabrera,Zach McKinstry,Eric Haase,Steven Kwan,Gabriel Arias,Jose Ramirez,Josh Bell,Oscar Gonzalez,Andres Gimenez,Mike Zunino,Tyler Freeman,Myles Straw,Miguel Cabrera,Eric Haase,Spencer Torkelson,Zach McKinstry,Nick Maton,Javier Baez,Akil Baddoo,Riley Greene,Kerry Carpenter,Josh Bell,Mike Zunino,Gabriel Arias,Andres Gimenez,Jose Ramirez,Tyler Freeman,Steven Kwan,Myles Straw,Oscar Gonzalez
