Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Walk,False,1,TOP,1,0,0,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Single,False,1,TOP,2,0,0,LaMonte Wade Jr.,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Strikeout,False,1,TOP,3,0,0,Thairo Estrada,LaMonte Wade Jr.,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Single,False,1,TOP,4,0,1,Thairo Estrada,LaMonte Wade Jr.,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Groundout,False,1,TOP,5,-1,1,J.D. Davis,,Thairo Estrada,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Strikeout,False,1,TOP,6,-2,2,,J.D. Davis,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Flyout,False,1,BOTTOM,7,-2,0,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Strikeout,False,1,BOTTOM,8,-2,1,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Strikeout,False,1,BOTTOM,9,-2,2,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Flyout,False,2,TOP,10,-2,0,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Single,False,2,TOP,11,-2,1,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Home Run,False,2,TOP,12,-2,1,Joey Bart,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Groundout,False,2,TOP,13,-4,1,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Strikeout,False,2,TOP,14,-4,2,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Home Run,False,2,BOTTOM,15,-4,0,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Groundout,False,2,BOTTOM,16,-3,0,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Groundout,False,2,BOTTOM,17,-3,1,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Groundout,False,2,BOTTOM,18,-3,2,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
Single,False,3,TOP,19,-3,0,,,,Michael Lorenzen,Anthony DeSclafani,Nick Maton,Riley Greene,Javier Baez,Kerry Carpenter,Spencer Torkelson,Akil Baddoo,Zach McKinstry,Eric Haase,Matt Vierling,LaMonte Wade Jr.,Thairo Estrada,Mike Yastrzemski,J.D. Davis,Matt Beaty,Wilmer Flores,Brandon Crawford,Joey Bart,Blake Sabol,Kerry Carpenter,Eric Haase,Spencer Torkelson,Nick Maton,Zach McKinstry,Javier Baez,Akil Baddoo,Riley Greene,Matt Vierling,Matt Beaty,Joey Bart,Wilmer Flores,Thairo Estrada,J.D. Davis,Brandon Crawford,Blake Sabol,Mike Yastrzemski,LaMonte Wade Jr.
