Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Hit By Pitch,False,1,TOP,1,0,0,,,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Walk,False,1,TOP,2,0,0,Yandy Diaz,,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Single,False,1,TOP,3,0,0,Brandon Lowe,Yandy Diaz,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Walk,False,1,TOP,4,0,0,Harold Ramirez,Brandon Lowe,Yandy Diaz,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Strikeout,False,1,TOP,5,-1,0,Wander Franco,Harold Ramirez,Brandon Lowe,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Strikeout,False,1,TOP,6,-1,1,Wander Franco,Harold Ramirez,Brandon Lowe,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Single,False,1,TOP,7,-1,2,Wander Franco,Harold Ramirez,Brandon Lowe,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Stolen Base 2B,True,1,TOP,8,-3,2,Josh Lowe,,Wander Franco,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Lineout,False,1,TOP,8,-3,2,,Josh Lowe,Wander Franco,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Walk,False,1,BOTTOM,9,-3,0,,,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Single,False,1,BOTTOM,10,-3,0,George Springer,,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Single,False,1,BOTTOM,11,-3,0,Bo Bichette,George Springer,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Flyout,False,1,BOTTOM,12,-2,0,Vladimir Guerrero Jr.,Bo Bichette,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Strikeout,False,1,BOTTOM,13,-2,1,Vladimir Guerrero Jr.,Bo Bichette,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Groundout,False,1,BOTTOM,14,-2,2,Vladimir Guerrero Jr.,Bo Bichette,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Strikeout,False,2,TOP,15,-2,0,,,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
Walk,False,2,TOP,16,-2,1,,,,Alek Manoah,Shane McClanahan,George Springer,Bo Bichette,Vladimir Guerrero Jr.,Matt Chapman,Alejandro Kirk,Whit Merrifield,Santiago Espinal,Jordan Luplow,Kevin Kiermaier,Yandy Diaz,Brandon Lowe,Harold Ramirez,Wander Franco,Luke Raley,Taylor Walls,Josh Lowe,Vidal Brujan,Christian Bethancourt,George Springer,Alejandro Kirk,Vladimir Guerrero Jr.,Santiago Espinal,Matt Chapman,Bo Bichette,Whit Merrifield,Kevin Kiermaier,Jordan Luplow,Wander Franco,Christian Bethancourt,Yandy Diaz,Brandon Lowe,Vidal Brujan,Taylor Walls,Harold Ramirez,Josh Lowe,Luke Raley
