Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Walk,False,1,TOP,1,0,0,,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Flyout,False,1,TOP,2,0,0,Max Kepler,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Double,False,1,TOP,3,0,1,Max Kepler,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Groundout,False,1,TOP,4,0,1,,Byron Buxton,Max Kepler,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Home Run,False,1,TOP,5,-1,2,,,Byron Buxton,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Lineout,False,1,TOP,6,-3,2,,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Groundout,False,1,BOTTOM,7,-3,0,,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Groundout,False,1,BOTTOM,8,-3,1,,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Flyout,False,1,BOTTOM,9,-3,2,,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
Single,False,2,TOP,10,-3,0,,,,Corey Kluber,Joe Ryan,Alex Verdugo,Raimel Tapia,Justin Turner,Rafael Devers,Enrique Hernandez,Reese McGuire,Triston Casas,Jarren Duran,Enmanuel Valdez,Max Kepler,Carlos Correa,Byron Buxton,Trevor Larnach,Edouard Julien,Jose Miranda,Joey Gallo,Ryan Jeffers,Michael Taylor,Justin Turner,Reese McGuire,Triston Casas,Enmanuel Valdez,Rafael Devers,Enrique Hernandez,Jarren Duran,Raimel Tapia,Alex Verdugo,Byron Buxton,Ryan Jeffers,Joey Gallo,Edouard Julien,Jose Miranda,Carlos Correa,Trevor Larnach,Michael Taylor,Max Kepler
