Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Flyout,False,1,TOP,1,0,0,-1,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Home Run,False,1,TOP,2,0,1,-1,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Walk,False,1,TOP,3,-1,1,-1,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Walk,False,1,TOP,4,-1,1,686469,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Flyout,False,1,TOP,5,-1,1,521692,686469,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Groundout,False,1,TOP,6,-1,2,521692,686469,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Walk,False,1,BOTTOM,7,-1,0,-1,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Grounded Into DP,False,1,BOTTOM,8,-1,0,672695,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Double,False,1,BOTTOM,9,-1,2,-1,-1,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
Groundout,False,1,BOTTOM,10,-1,2,-1,682998,-1,674072,641745,672695,606466,682998,446334,666971,656976,672515,677950,664983,677951,658668,686469,521692,614177,686681,622110,641531,598265,666971,672515,656976,606466,446334,672695,682998,677950,664983,614177,521692,686469,686681,622110,677951,658668,598265,641531
