Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Lineout,False,1,TOP,1,0,0,,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Flyout,False,1,TOP,2,0,1,,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Home Run,False,1,TOP,3,0,2,,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Strikeout,False,1,TOP,4,-1,2,,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Walk,False,1,BOTTOM,5,-1,0,,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Double,False,1,BOTTOM,6,-1,0,Jurickson Profar,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Groundout,False,1,BOTTOM,7,-1,0,,Kris Bryant,Jurickson Profar,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Walk,False,1,BOTTOM,8,-1,1,,Kris Bryant,Jurickson Profar,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Grounded Into DP,False,1,BOTTOM,9,-1,1,C.J. Cron,Kris Bryant,Jurickson Profar,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
Walk,False,2,TOP,10,-1,0,,,,Kyle Freeland,Rich Hill,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Elias Diaz,Ryan McMahon,Elehuris Montero,Yonathan Daza,Ezequiel Tovar,Ke'Bryan Hayes,Bryan Reynolds,Andrew McCutchen,Carlos Santana,Connor Joe,Rodolfo Castro,Mark Mathias,Ji Hwan Bae,Austin Hedges,Charlie Blackmon,Elias Diaz,C.J. Cron,Ryan McMahon,Elehuris Montero,Ezequiel Tovar,Jurickson Profar,Yonathan Daza,Kris Bryant,Andrew McCutchen,Austin Hedges,Carlos Santana,Mark Mathias,Ke'Bryan Hayes,Rodolfo Castro,Bryan Reynolds,Ji Hwan Bae,Connor Joe
