Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Single,False,1,TOP,2,0,1,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Single,False,1,TOP,3,0,1,Kris Bryant,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Strikeout,False,1,TOP,4,0,1,Charlie Blackmon,Kris Bryant,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Home Run,False,1,TOP,5,0,2,Charlie Blackmon,Kris Bryant,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Strikeout,False,1,TOP,6,-3,2,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Groundout,False,1,BOTTOM,7,-3,0,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Flyout,False,1,BOTTOM,8,-3,1,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Single,False,1,BOTTOM,9,-3,2,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Forceout,False,1,BOTTOM,10,-3,2,Kyle Schwarber,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Single,False,2,TOP,11,-3,0,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Grounded Into DP,False,2,TOP,12,-3,0,Harold Castro,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Strikeout,False,2,TOP,13,-3,2,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Groundout,False,2,BOTTOM,14,-3,0,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Groundout,False,2,BOTTOM,15,-3,1,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Single,False,2,BOTTOM,16,-3,2,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Wild Pitch,False,2,BOTTOM,17,-3,2,,Alec Bohm,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Strikeout,False,2,BOTTOM,17,-3,2,,,Alec Bohm,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
Groundout,False,3,TOP,18,-3,0,,,,Aaron Nola,Noah Davis,Bryson Stott,Trea Turner,Kyle Schwarber,Nick Castellanos,Brandon Marsh,J.T. Realmuto,Alec Bohm,Jake Cave,Edmundo Sosa,Jurickson Profar,Kris Bryant,Charlie Blackmon,C.J. Cron,Ryan McMahon,Elias Diaz,Harold Castro,Yonathan Daza,Alan Trejo,Kyle Schwarber,J.T. Realmuto,Alec Bohm,Bryson Stott,Edmundo Sosa,Trea Turner,Jake Cave,Brandon Marsh,Nick Castellanos,Charlie Blackmon,Elias Diaz,C.J. Cron,Harold Castro,Ryan McMahon,Alan Trejo,Jurickson Profar,Yonathan Daza,Kris Bryant
