Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Strikeout,False,1,TOP,1,0,0,,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Strikeout,False,1,TOP,2,0,1,,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Single,False,1,TOP,3,0,2,,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Passed Ball,False,1,TOP,4,0,2,642715.0,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Walk,False,1,TOP,4,0,2,,642715.0,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Strikeout,False,1,TOP,5,0,2,642133.0,642715.0,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Flyout,False,1,BOTTOM,6,0,0,,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Lineout,False,1,BOTTOM,7,0,1,,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Walk,False,1,BOTTOM,8,0,2,,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
Groundout,False,1,BOTTOM,9,0,2,664023.0,,,573186,669203,663538,621020,664023,641355,641820,543228,543333,621550,670156,592885,608385,642715,642133,661388,649966,669003,605119,668930,641820,543228,543333,663538,621550,621020,664023,641355,670156,608385,661388,642133,668930,649966,642715,592885,669003,605119
