Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Flyout,False,1,TOP,1,0,0,,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Single,False,1,TOP,2,0,1,,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Flyout,False,1,TOP,3,0,1,Jorge Soler,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Groundout,False,1,TOP,4,0,2,Jorge Soler,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Walk,False,1,BOTTOM,5,0,0,,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Flyout,False,1,BOTTOM,6,0,0,Brenton Doyle,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Grounded Into DP,False,1,BOTTOM,7,0,1,Brenton Doyle,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Pop Out,False,2,TOP,8,0,0,,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Groundout,False,2,TOP,9,0,1,,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
Single,False,2,TOP,10,0,2,,,,Kyle Freeland,Braxton Garrett,Brenton Doyle,Kris Bryant,Elias Diaz,Randal Grichuk,Ryan McMahon,Ezequiel Tovar,Alan Trejo,Michael Toglia,Austin Wynns,Jon Berti,Jorge Soler,Yuli Gurriel,Bryan De La Cruz,Nick Fortes,Jean Segura,Jonathan Davis,Garrett Hampson,Xavier Edwards,Elias Diaz,Austin Wynns,Michael Toglia,Alan Trejo,Ryan McMahon,Ezequiel Tovar,Randal Grichuk,Brenton Doyle,Kris Bryant,Jorge Soler,Nick Fortes,Yuli Gurriel,Xavier Edwards,Jean Segura,Jon Berti,Bryan De La Cruz,Jonathan Davis,Garrett Hampson
