Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Groundout,False,1,TOP,1,0,0,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Lineout,False,1,TOP,2,0,1,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Home Run,False,1,TOP,3,0,2,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Home Run,False,1,TOP,4,-1,2,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Strikeout,False,1,TOP,5,-2,2,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Strikeout,False,1,BOTTOM,6,-2,0,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Flyout,False,1,BOTTOM,7,-2,1,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Strikeout,False,1,BOTTOM,8,-2,2,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Groundout,False,2,TOP,9,-2,0,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
Single,False,2,TOP,10,-2,1,,,,675627 - Michael Grove,656302 - Dylan Cease,605141 - Mookie Betts,518692 - Freddie Freeman,669257 - Will Smith,518792 - Jason Heyward,444482 - David Peralta,678246 - Miguel Vargas,681546 - James Outman,621035 - Chris Taylor,500743 - Miguel Rojas,641313 - Tim Anderson,657757 - Gavin Sheets,673357 - Luis Robert Jr.,650391 - Eloy Jimenez,669394 - Jake Burger,683734 - Andrew Vaughn,518735 - Yasmani Grandal,640449 - Clint Frazier,462101 - Elvis Andrus,518792 - Jason Heyward,669257 - Will Smith,518692 - Freddie Freeman,678246 - Miguel Vargas,621035 - Chris Taylor,500743 - Miguel Rojas,444482 - David Peralta,681546 - James Outman,605141 - Mookie Betts,650391 - Eloy Jimenez,518735 - Yasmani Grandal,683734 - Andrew Vaughn,462101 - Elvis Andrus,669394 - Jake Burger,641313 - Tim Anderson,640449 - Clint Frazier,673357 - Luis Robert Jr.,657757 - Gavin Sheets
