Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Pop Out,False,1,TOP,1,0,0,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Strikeout,False,1,TOP,2,0,1,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Groundout,False,1,TOP,3,0,2,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Strikeout,False,1,BOTTOM,4,0,0,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Flyout,False,1,BOTTOM,5,0,1,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Single,False,1,BOTTOM,6,0,2,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Strikeout,False,1,BOTTOM,7,0,2,664034.0,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Groundout,False,2,TOP,8,0,0,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Flyout,False,2,TOP,9,0,1,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Pop Out,False,2,TOP,10,0,2,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Flyout,False,2,BOTTOM,11,0,0,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Double,False,2,BOTTOM,12,0,1,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Wild Pitch,False,2,BOTTOM,13,0,1,,553993.0,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Strikeout,False,2,BOTTOM,13,0,1,,,553993.0,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Lineout,False,2,BOTTOM,14,0,2,,,553993.0,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Single,False,3,TOP,15,0,0,,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
Game Advisory,False,3,TOP,16,0,0,686823.0,,,622491,669456,677594,543939,664034,606192,663728,553993,672284,600303,641487,680757,642708,608070,605137,647304,665926,686823,572287,664702,600303,663728,664034,543939,553993,641487,672284,677594,606192,605137,572287,647304,665926,608070,642708,680757,664702,686823
