Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Walk,False,1,TOP,1,0,0,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Strikeout,False,1,TOP,2,0,0,670712.0,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Single,False,1,TOP,3,0,1,670712.0,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Grounded Into DP,False,1,TOP,4,0,1,592885.0,670712.0,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Groundout,False,1,BOTTOM,5,0,0,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Single,False,1,BOTTOM,6,0,1,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Strikeout,False,1,BOTTOM,7,0,1,621020.0,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Strikeout,False,1,BOTTOM,8,0,2,621020.0,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Strikeout,False,2,TOP,9,0,0,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Strikeout,False,2,TOP,10,0,1,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Groundout,False,2,TOP,11,0,2,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
Groundout,False,2,BOTTOM,12,0,0,,,,657006,605540,663538,621020,664023,641355,641820,621458,543333,663611,571466,670712,642715,592885,661388,572228,642133,605119,680911,686894,621458,571466.0,543333,663538,663611,621020,664023,641355,641820,572228,661388,642133,680911.0,670712,642715,592885,686894.0,605119
