Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,First_Base,Second_Base,Third_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Home_Lineup_2,Home_Lineup_3,Home_Lineup_4,Home_Lineup_5,Home_Lineup_6,Home_Lineup_7,Home_Lineup_8,Home_Lineup_9,Away_Lineup_1,Away_Lineup_2,Away_Lineup_3,Away_Lineup_4,Away_Lineup_5,Away_Lineup_6,Away_Lineup_7,Away_Lineup_8,Away_Lineup_9,Home_DESIGNATED_HITTER,Home_CATCHER,Home_FIRST_BASE,Home_SECOND_BASE,Home_THIRD_BASE,Home_SHORTSTOP,Home_LEFT_FIELD,Home_CENTER_FIELD,Home_RIGHT_FIELD,Away_DESIGNATED_HITTER,Away_CATCHER,Away_FIRST_BASE,Away_SECOND_BASE,Away_THIRD_BASE,Away_SHORTSTOP,Away_LEFT_FIELD,Away_CENTER_FIELD,Away_RIGHT_FIELD
Lineout,False,1,TOP,1,0,0,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Strikeout,False,1,TOP,2,0,1,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Flyout,False,1,TOP,3,0,2,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Groundout,False,1,BOTTOM,4,0,0,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Single,False,1,BOTTOM,5,0,1,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Walk,False,1,BOTTOM,6,0,1,Freddie Freeman,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Strikeout,False,1,BOTTOM,7,0,1,Max Muncy,Freddie Freeman,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Flyout,False,1,BOTTOM,8,0,2,Max Muncy,Freddie Freeman,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Strikeout,False,2,TOP,9,0,0,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
Single,False,2,TOP,10,0,1,,,,Michael Grove,Jameson Taillon,Mookie Betts,Freddie Freeman,Max Muncy,J.D. Martinez,James Outman,Miguel Vargas,Jason Heyward,Miguel Rojas,Austin Barnes,Nico Hoerner,Dansby Swanson,Ian Happ,Seiya Suzuki,Cody Bellinger,Trey Mancini,Eric Hosmer,Patrick Wisdom,Tucker Barnhart,J.D. Martinez,Austin Barnes,Freddie Freeman,Miguel Vargas,Max Muncy,Miguel Rojas,James Outman,Jason Heyward,Mookie Betts,Eric Hosmer,Tucker Barnhart,Trey Mancini,Nico Hoerner,Patrick Wisdom,Dansby Swanson,Ian Happ,Cody Bellinger,Seiya Suzuki
